time,event,equity,balance,peak_equity,drawdown_percent,trade_id,engine,symbol,pnl
2013-03-28T16:00:00+00:00,CLOSE,5056.0318671874775,5056.0318671874775,5123.135026839375,1.309806579376767,15.0,EURUSD_SWING_CORE,EURUSD,-12.684475331629427
2013-04-01T20:00:00+00:00,CLOSE,5043.347391855848,5043.347391855848,5123.135026839375,1.5573986351234324,14.0,EURUSD_SWING_CORE,EURUSD,-12.684475331629434
2013-04-02T12:00:00+00:00,CLOSE,5043.347391855848,5043.347391855848,5123.135026839375,1.5573986351234324,17.0,AUDUSD_TREND_PULLBACK,AUDUSD,0.0
2013-04-04T00:00:00+00:00,CLOSE,5043.347391855848,5043.347391855848,5123.135026839375,1.5573986351234324,18.0,AUDUSD_TREND_PULLBACK,AUDUSD,0.0
2013-04-04T08:00:00+00:00,CLOSE,5030.739023376209,5030.739023376209,5123.135026839375,1.8035051385356204,19.0,AUDUSD_TREND_PULLBACK,AUDUSD,-12.608368479639553
2013-04-04T16:00:00+00:00,CLOSE,5010.616067282704,5010.616067282704,5123.135026839375,2.1962911179814872,20.0,GBPUSD_V10_PRECISION,GBPUSD,-20.122956093505344
2013-04-05T12:00:00+00:00,CLOSE,5003.1001431817795,5003.1001431817795,5123.135026839375,2.342996681304517,21.0,GBPJPY_SWING_CORE,GBPJPY,-7.515924100924126
2013-04-05T12:00:00+00:00,CLOSE,4990.573603013572,4990.573603013572,5123.135026839375,2.5875059535095732,22.0,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,-12.526540168206798
2013-04-08T04:00:00+00:00,CLOSE,5013.031184227133,5013.031184227133,5123.135026839375,2.149149730300371,23.0,GBPJPY_SWING_CORE,GBPJPY,22.457581213561074
2013-04-09T12:00:00+00:00,CLOSE,5013.031184227133,5013.031184227133,5123.135026839375,2.149149730300371,26.0,GBPJPY_SWING_CORE,GBPJPY,0.0
2013-04-11T00:00:00+00:00,CLOSE,5035.488765440694,5035.488765440694,5123.135026839375,1.7107935070911684,24.0,GBPJPY_SWING_CORE,GBPJPY,22.457581213561074
2013-04-12T12:00:00+00:00,CLOSE,5057.002198459708,5057.002198459708,5123.135026839375,1.2908663939796037,25.0,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,21.51343301901399
2013-04-12T12:00:00+00:00,CLOSE,5049.448965311547,5049.448965311547,5123.135026839375,1.4383002037189636,28.0,GBPJPY_SWING_CORE,GBPJPY,-7.553233148161144
2013-04-12T12:00:00+00:00,CLOSE,5041.895732163386,5041.895732163386,5123.135026839375,1.5857340134583235,29.0,GBPJPY_SWING_CORE,GBPJPY,-7.553233148161059
2013-04-12T20:00:00+00:00,CLOSE,5034.376185387046,5034.376185387046,5123.135026839375,1.7325102888628703,27.0,GBPJPY_SWING_CORE,GBPJPY,-7.519546776340665
2013-04-24T12:00:00+00:00,CLOSE,5021.790244923578,5021.790244923578,5123.135026839375,1.9781790131407115,30.0,AUDUSD_TREND_PULLBACK,AUDUSD,-12.585940463467486
2013-05-07T08:00:00+00:00,CLOSE,5046.899196148196,5046.899196148196,5123.135026839375,1.4880699082064117,31.0,AUDUSD_TREND_PULLBACK,AUDUSD,25.10895122461789
2013-05-13T04:00:00+00:00,CLOSE,5084.750940119307,5084.750940119307,5123.135026839375,0.7492304325179627,33.0,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,37.851743971111475
2013-05-14T04:00:00+00:00,CLOSE,5084.750940119307,5084.750940119307,5123.135026839375,0.7492304325179627,32.0,GBPJPY_SWING_CORE,GBPJPY,0.0
2013-05-14T08:00:00+00:00,CLOSE,5077.1805913250855,5077.1805913250855,5123.135026839375,0.8969983276556454,34.0,GBPJPY_SWING_CORE,GBPJPY,-7.570348794222347
2013-05-16T12:00:00+00:00,CLOSE,5077.1805913250855,5077.1805913250855,5123.135026839375,0.8969983276556454,37.0,EURUSD_SWING_RETEST,EURUSD,-0.0
2013-05-20T16:00:00+00:00,CLOSE,5080.161066194614,5080.161066194614,5123.135026839375,0.8388215500787428,35.0,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,2.980474869528942
2013-05-21T00:00:00+00:00,CLOSE,5092.860154502796,5092.860154502796,5123.135026839375,0.5909442592860357,36.0,EURUSD_SWING_CORE,EURUSD,12.699088308181446
2013-05-21T12:00:00+00:00,CLOSE,5080.128004116539,5080.128004116539,5123.135026839375,0.8394668986378162,38.0,AUDUSD_TREND_PULLBACK,AUDUSD,-12.732150386257029
2013-05-22T20:00:00+00:00,CLOSE,5080.128004116539,5080.128004116539,5123.135026839375,0.8394668986378162,41.0,GBPUSD_SWING_RETEST,GBPUSD,-0.0
2013-05-23T00:00:00+00:00,CLOSE,5067.427684106247,5067.427684106247,5123.135026839375,1.0873682313912296,43.0,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,-12.700320010291337
2013-05-23T04:00:00+00:00,CLOSE,5092.82832412683,5092.82832412683,5123.135026839375,0.5915655658844203,40.0,AUDUSD_TREND_PULLBACK,AUDUSD,25.400640020582696
2013-05-23T16:00:00+00:00,CLOSE,5092.82832412683,5092.82832412683,5123.135026839375,0.5915655658844203,42.0,GBPUSD_V10_PRECISION,GBPUSD,-0.0
2013-05-23T20:00:00+00:00,CLOSE,5092.82832412683,5092.82832412683,5123.135026839375,0.5915655658844203,39.0,GBPUSD_V10_PRECISION,GBPUSD,-0.0
2013-05-29T12:00:00+00:00,CLOSE,5109.1474768159205,5109.1474768159205,5123.135026839375,0.27302715915500964,44.0,AUDUSD_TREND_PULLBACK,AUDUSD,16.319152689090757
2013-06-06T04:00:00+00:00,CLOSE,5134.6932142000005,5134.6932142000005,5134.6932142000005,0.0,45.0,AUDUSD_TREND_PULLBACK,AUDUSD,25.5457373840796
2013-06-11T12:00:00+00:00,CLOSE,5160.366680271,5160.366680271,5160.366680271,0.0,46.0,AUDUSD_TREND_PULLBACK,AUDUSD,25.673466071000004
2013-06-12T12:00:00+00:00,CLOSE,5147.465763570322,5147.465763570322,5160.366680271,0.25000000000000877,47.0,AUDUSD_TREND_PULLBACK,AUDUSD,-12.900916700677579
2013-06-14T12:00:00+00:00,CLOSE,5139.744564924967,5139.744564924967,5160.366680271,0.39962500000001483,48.0,GBPUSD_SWING_RETEST,GBPUSD,-7.721198645355639
2013-07-01T12:00:00+00:00,CLOSE,5144.443848439073,5144.443848439073,5160.366680271,0.30856008532888207,49.0,AUDUSD_TREND_PULLBACK,AUDUSD,4.699283514105983
2013-07-03T08:00:00+00:00,CLOSE,5170.166067681268,5170.166067681268,5170.166067681268,0.0,50.0,AUDUSD_TREND_PULLBACK,AUDUSD,25.722219242195365
2013-07-09T16:00:00+00:00,CLOSE,5247.718558696487,5247.718558696487,5247.718558696487,0.0,51.0,GBPUSD_V10_PRECISION,GBPUSD,77.55249101521902
2013-07-10T08:00:00+00:00,CLOSE,5234.793143527284,5234.793143527284,5247.718558696487,0.2463054187192087,52.0,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,-12.925415169203085
2013-07-22T04:00:00+00:00,CLOSE,5226.9409538119935,5226.9409538119935,5247.718558696487,0.39593596059112135,53.0,GBPJPY_SWING_CORE,GBPJPY,-7.8521897152908116
2013-08-01T00:00:00+00:00,CLOSE,5200.806249042934,5200.806249042934,5247.718558696487,0.8939562807881604,54.0,GBPUSD_V10_PRECISION,GBPUSD,-26.134704769059926
2013-08-02T16:00:00+00:00,CLOSE,5193.00503966937,5193.00503966937,5247.718558696487,1.042615346366975,55.0,GBPUSD_SWING_RETEST,GBPUSD,-7.801209373564494
2013-08-09T04:00:00+00:00,CLOSE,5180.022527070196,5180.022527070196,5247.718558696487,1.2900088080010645,56.0,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,-12.982512599173443
2013-08-09T20:00:00+00:00,CLOSE,5167.040014471022,5167.040014471022,5247.718558696487,1.537402269635154,57.0,EURUSD_SWING_CORE,EURUSD,-12.982512599173761
2013-08-15T16:00:00+00:00,CLOSE,5167.040014471022,5167.040014471022,5247.718558696487,1.537402269635154,58.0,GBPUSD_V10_PRECISION,GBPUSD,0.0
2013-08-29T04:00:00+00:00,CLOSE,5172.181699330926,5172.181699330926,5247.718558696487,1.4394228371943079,59.0,AUDUSD_TREND_PULLBACK,AUDUSD,5.141684859903623
2013-09-12T00:00:00+00:00,CLOSE,5159.251245082599,5159.251245082599,5247.718558696487,1.685824280101314,62.0,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,-12.93045424832723
2013-09-12T11:00:00+00:00,CLOSE,5154.091993837516,5154.091993837516,5247.718558696487,1.7841384558212108,63.0,EURUSD_SWING_RETEST,EURUSD,-5.159251245082483
2013-09-12T12:00:00+00:00,CLOSE,5154.091993837516,5154.091993837516,5247.718558696487,1.7841384558212108,61.0,GBPJPY_SWING_CORE,GBPJPY,0.0
2013-09-16T04:00:00+00:00,CLOSE,5185.125084033502,5185.125084033502,5247.718558696487,1.1927749928443678,60.0,GBPUSD_SWING_RETEST,GBPUSD,31.033090195985555
2013-09-19T00:00:00+00:00,CLOSE,5262.436463941065,5262.436463941065,5262.436463941065,0.0,64.0,GBPUSD_V10_PRECISION,GBPUSD,77.31137990756274
2013-09-19T00:00:00+00:00,CLOSE,5301.3249020713165,5301.3249020713165,5301.3249020713165,0.0,65.0,EURUSD_SWING_CORE,EURUSD,38.888438130251274
2013-09-19T00:00:00+00:00,CLOSE,5332.435652575517,5332.435652575517,5332.435652575517,0.0,66.0,GBPUSD_SWING_RETEST,GBPUSD,31.110750504201015
2013-09-20T00:00:00+00:00,CLOSE,5324.436999096654,5324.436999096654,5332.435652575517,0.14999999999999786,70.0,GBPJPY_SWING_CORE,GBPJPY,-7.9986534788633366
2013-09-20T16:00:00+00:00,CLOSE,5324.436999096654,5324.436999096654,5332.435652575517,0.14999999999999786,67.0,EURUSD_SWING_CORE,EURUSD,0.0
2013-09-21T00:00:00+00:00,CLOSE,5324.436999096654,5324.436999096654,5332.435652575517,0.14999999999999786,69.0,GBPJPY_SWING_CORE,GBPJPY,0.0
2013-09-23T12:00:00+00:00,CLOSE,5324.436999096654,5324.436999096654,5332.435652575517,0.14999999999999786,68.0,GBPJPY_SWING_CORE,GBPJPY,0.0
2013-09-24T12:00:00+00:00,CLOSE,5311.1259065989125,5311.1259065989125,5332.435652575517,0.3996250000000011,71.0,AUDUSD_TREND_PULLBACK,AUDUSD,-13.311092497741711
2013-10-03T20:00:00+00:00,CLOSE,5303.159217739014,5303.159217739014,5332.435652575517,0.5490255625000049,72.0,GBPUSD_SWING_RETEST,GBPUSD,-7.9666888598982695
2013-10-04T16:00:00+00:00,CLOSE,5303.159217739014,5303.159217739014,5332.435652575517,0.5490255625000049,73.0,EURUSD_SWING_CORE,EURUSD,0.0
2013-10-07T12:00:00+00:00,CLOSE,5303.219290606841,5303.219290606841,5332.435652575517,0.5478990066118281,74.0,AUDUSD_TREND_PULLBACK,AUDUSD,0.06007286782749368
2013-10-08T12:00:00+00:00,CLOSE,5289.961242380324,5289.961242380324,5332.435652575517,0.7965292590953065,75.0,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,-13.258048226517278
2013-10-08T20:00:00+00:00,CLOSE,5289.961242380324,5289.961242380324,5332.435652575517,0.7965292590953065,76.0,AUDUSD_TREND_PULLBACK,AUDUSD,0.0
2013-10-10T08:00:00+00:00,CLOSE,5289.961242380324,5289.961242380324,5332.435652575517,0.7965292590953065,77.0,AUDUSD_TREND_PULLBACK,AUDUSD,0.0
2013-10-14T04:00:00+00:00,CLOSE,5276.736339274373,5276.736339274373,5332.435652575517,1.0445379359475708,78.0,AUDUSD_TREND_PULLBACK,AUDUSD,-13.224903105950915
2013-10-15T12:00:00+00:00,CLOSE,5303.120020970745,5303.120020970745,5332.435652575517,0.5497606256273032,79.0,AUDUSD_TREND_PULLBACK,AUDUSD,26.383681696371863
2013-10-17T16:00:00+00:00,CLOSE,5329.6356210755985,5329.6356210755985,5332.435652575517,0.05250942875544306,80.0,AUDUSD_TREND_PULLBACK,AUDUSD,26.515600104853725
2013-10-21T16:00:00+00:00,CLOSE,5316.311532022909,5316.311532022909,5332.435652575517,0.3023781551835637,81.0,EURUSD_SWING_CORE,EURUSD,-13.324089052689473
2013-10-22T08:00:00+00:00,CLOSE,5308.317078591295,5308.317078591295,5332.435652575517,0.452299391040436,82.0,GBPUSD_SWING_RETEST,GBPUSD,-7.994453431613465
2013-10-23T12:00:00+00:00,CLOSE,5300.354602973409,5300.354602973409,5332.435652575517,0.6016209419538654,83.0,GBPUSD_SWING_RETEST,GBPUSD,-7.962475617886804
2013-10-24T12:00:00+00:00,CLOSE,5287.103716465976,5287.103716465976,5332.435652575517,0.8501168895989761,85.0,AUDUSD_TREND_PULLBACK,AUDUSD,-13.25088650743363
2013-10-29T16:00:00+00:00,CLOSE,5273.832923769497,5273.832923769497,5332.435652575517,1.0989861411213813,84.0,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,-13.270792696478274
2013-11-07T16:00:00+00:00,CLOSE,5265.9221743838425,5265.9221743838425,5332.435652575517,1.2473376619097043,86.0,GBPJPY_SWING_CORE,GBPJPY,-7.910749385654078
2013-11-18T12:00:00+00:00,CLOSE,5270.62926371317,5270.62926371317,5332.435652575517,1.1590648793388714,87.0,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,4.707089329327838
2013-11-19T16:00:00+00:00,CLOSE,5262.730380451594,5262.730380451594,5332.435652575517,1.3071938728460106,89.0,GBPUSD_SWING_RETEST,GBPUSD,-7.898883261575631
2013-11-20T20:00:00+00:00,CLOSE,5249.5735545004645,5249.5735545004645,5332.435652575517,1.5539258881639069,90.0,EURUSD_SWING_CORE,EURUSD,-13.156825951129125
2013-11-21T08:00:00+00:00,CLOSE,5249.65151278692,5249.65151278692,5332.435652575517,1.552463924222203,88.0,GBPUSD_V10_PRECISION,GBPUSD,0.07795828645494894
2013-11-22T04:00:00+00:00,CLOSE,5273.274944594461,5273.274944594461,5332.435652575517,1.109450011881201,91.0,GBPJPY_SWING_CORE,GBPJPY,23.623431807541138
2013-11-23T00:00:00+00:00,CLOSE,5296.898376402002,5296.898376402002,5332.435652575517,0.666436099540199,93.0,GBPJPY_SWING_CORE,GBPJPY,23.623431807541138
2013-11-25T04:00:00+00:00,CLOSE,5320.521808209543,5320.521808209543,5332.435652575517,0.2234221871991971,94.0,GBPJPY_SWING_CORE,GBPJPY,23.623431807541138
2013-11-25T04:00:00+00:00,CLOSE,5344.145240017085,5344.145240017085,5344.145240017085,0.0,95.0,GBPJPY_SWING_CORE,GBPJPY,23.623431807541138
2013-11-25T16:00:00+00:00,CLOSE,5344.145240017085,5344.145240017085,5344.145240017085,0.0,97.0,GBPJPY_SWING_CORE,GBPJPY,0.0
2013-11-25T20:00:00+00:00,CLOSE,5336.235327600193,5336.235327600193,5344.145240017085,0.14801080550097928,96.0,GBPUSD_SWING_RETEST,GBPUSD,-7.909912416891869
2013-11-26T20:00:00+00:00,CLOSE,5345.623521879213,5345.623521879213,5345.623521879213,0.0,92.0,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,9.388194279019718
2013-11-29T12:00:00+00:00,CLOSE,5345.623521879213,5345.623521879213,5345.623521879213,0.0,99.0,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,0.0
2013-12-02T04:00:00+00:00,CLOSE,5399.079757098005,5399.079757098005,5399.079757098005,0.0,98.0,GBPUSD_V10_PRECISION,GBPUSD,53.45623521879213
2013-12-03T12:00:00+00:00,CLOSE,5399.079757098005,5399.079757098005,5399.079757098005,0.0,100.0,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,0.0
2013-12-03T16:00:00+00:00,CLOSE,5385.58205770526,5385.58205770526,5399.079757098005,0.2499999999999967,101.0,AUDUSD_TREND_PULLBACK,AUDUSD,-13.497699392745025
2013-12-04T12:00:00+00:00,CLOSE,5377.483438069613,5377.483438069613,5399.079757098005,0.3999999999999981,102.0,GBPUSD_SWING_RETEST,GBPUSD,-8.098619635647184
2013-12-05T20:00:00+00:00,CLOSE,5377.483438069613,5377.483438069613,5399.079757098005,0.3999999999999981,103.0,AUDUSD_TREND_PULLBACK,AUDUSD,-0.0
2013-12-06T16:00:00+00:00,CLOSE,5364.039729474439,5364.039729474439,5399.079757098005,0.6489999999999981,104.0,AUDUSD_TREND_PULLBACK,AUDUSD,-13.443708595174055
2013-12-10T12:00:00+00:00,CLOSE,5355.993669880227,5355.993669880227,5399.079757098005,0.7980265000000089,107.0,GBPJPY_SWING_CORE,GBPJPY,-8.046059594211789
2013-12-10T16:00:00+00:00,CLOSE,5347.947610286015,5347.947610286015,5399.079757098005,0.9470530000000027,105.0,GBPJPY_SWING_CORE,GBPJPY,-8.046059594211673
2013-12-10T16:00:00+00:00,CLOSE,5339.901550691804,5339.901550691804,5399.079757098005,1.0960794999999965,106.0,GBPJPY_SWING_CORE,GBPJPY,-8.04605959421164
2013-12-27T16:00:00+00:00,CLOSE,5363.931107669917,5363.931107669917,5399.079757098005,0.6510118577500015,109.0,GBPJPY_SWING_CORE,GBPJPY,24.029556978113117
2013-12-30T04:00:00+00:00,CLOSE,5390.630615423376,5390.630615423376,5399.079757098005,0.1564922552499958,108.0,AUDUSD_TREND_PULLBACK,AUDUSD,26.69950775345902
2014-01-02T16:00:00+00:00,CLOSE,5392.593506828047,5392.593506828047,5399.079757098005,0.12013621879600296,110.0,GBPUSD_SWING_RETEST,GBPUSD,1.9628914046710997
2014-01-13T12:00:00+00:00,CLOSE,5371.023132800735,5371.023132800735,5399.079757098005,0.519655673920816,111.0,GBPUSD_V10_PRECISION,GBPUSD,-21.570374027312425
2014-01-24T08:00:00+00:00,CLOSE,5397.878248464738,5397.878248464738,5399.079757098005,0.022253952290427377,112.0,AUDUSD_TREND_PULLBACK,AUDUSD,26.855115664003673
2014-01-24T16:00:00+00:00,CLOSE,5397.878248464738,5397.878248464738,5399.079757098005,0.022253952290427377,113.0,GBPUSD_SWING_RETEST,GBPUSD,0.0
2014-01-29T16:00:00+00:00,CLOSE,5376.286735470879,5376.286735470879,5399.079757098005,0.4221649364812739,114.0,GBPUSD_V10_PRECISION,GBPUSD,-21.591512993859258
2014-02-03T12:00:00+00:00,CLOSE,5362.846018632202,5362.846018632202,5399.079757098005,0.6711095241400664,115.0,AUDUSD_TREND_PULLBACK,AUDUSD,-13.440716838677352
2014-02-13T08:00:00+00:00,CLOSE,5354.801749604253,5354.801749604253,5399.079757098005,0.8201028598538647,118.0,GBPJPY_SWING_CORE,GBPJPY,-8.044269027948417
2014-02-14T08:00:00+00:00,CLOSE,5346.757480576305,5346.757480576305,5399.079757098005,0.9690961955676461,117.0,GBPJPY_SWING_CORE,GBPJPY,-8.044269027948207
2014-02-14T20:00:00+00:00,CLOSE,5378.934556688098,5378.934556688098,5399.079757098005,0.3731228527124866,116.0,GBPUSD_V10_PRECISION,GBPUSD,32.17707611179321
2014-02-17T04:00:00+00:00,CLOSE,5443.19217768335,5443.19217768335,5443.19217768335,0.0,119.0,GBPUSD_V10_PRECISION,GBPUSD,64.25762099525103
2014-02-17T12:00:00+00:00,CLOSE,5454.656009917194,5454.656009917194,5454.656009917194,0.0,120.0,GBPUSD_SWING_RETEST,GBPUSD,11.463832233844615
2014-02-21T20:00:00+00:00,CLOSE,5432.837385877525,5432.837385877525,5454.656009917194,0.40000000000000363,121.0,GBPUSD_V10_PRECISION,GBPUSD,-21.818624039669327
2014-03-04T08:00:00+00:00,CLOSE,5428.083653164882,5428.083653164882,5454.656009917194,0.4871500000000046,122.0,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,-4.753732712642808
2014-03-07T16:00:00+00:00,CLOSE,5414.51344403197,5414.51344403197,5454.656009917194,0.7359321250000039,123.0,EURUSD_SWING_CORE,EURUSD,-13.570209132911863
2014-03-11T20:00:00+00:00,CLOSE,5400.9771604218895,5400.9771604218895,5454.656009917194,0.9840922946875111,124.0,AUDUSD_TREND_PULLBACK,AUDUSD,-13.5362836100801
2014-03-18T16:00:00+00:00,CLOSE,5427.982046223999,5427.982046223999,5454.656009917194,0.4890127561609546,125.0,AUDUSD_TREND_PULLBACK,AUDUSD,27.00488580210945
2014-03-24T20:00:00+00:00,CLOSE,5455.121956455118,5455.121956455118,5455.121956455118,0.0,126.0,AUDUSD_TREND_PULLBACK,AUDUSD,27.139910231119995
2014-03-31T08:00:00+00:00,CLOSE,5441.484151563981,5441.484151563981,5455.121956455118,0.24999999999999312,128.0,AUDUSD_TREND_PULLBACK,AUDUSD,-13.63780489113765
2014-04-01T16:00:00+00:00,CLOSE,5433.321925336635,5433.321925336635,5455.121956455118,0.39962499999999096,130.0,GBPUSD_SWING_RETEST,GBPUSD,-8.162226227346082
2014-04-02T12:00:00+00:00,CLOSE,5457.869974140684,5457.869974140684,5457.869974140684,0.0,127.0,GBPJPY_SWING_CORE,GBPJPY,24.548048804048033
2014-04-03T04:00:00+00:00,CLOSE,5444.286669327342,5444.286669327342,5457.869974140684,0.24887556643341271,131.0,AUDUSD_TREND_PULLBACK,AUDUSD,-13.583304813341517
2014-04-04T12:00:00+00:00,CLOSE,5449.795990204356,5449.795990204356,5457.869974140684,0.14793287444703115,129.0,GBPJPY_SWING_CORE,GBPJPY,5.50932087701407
2014-04-08T12:00:00+00:00,CLOSE,5477.044970155378,5477.044970155378,5477.044970155378,0.0,132.0,AUDUSD_TREND_PULLBACK,AUDUSD,27.24897995102178
2014-04-10T04:00:00+00:00,CLOSE,5531.815419856932,5531.815419856932,5531.815419856932,0.0,133.0,GBPUSD_V10_PRECISION,GBPUSD,54.77044970155379
2014-04-11T16:00:00+00:00,CLOSE,5531.815419856932,5531.815419856932,5531.815419856932,0.0,134.0,GBPUSD_V10_PRECISION,GBPUSD,0.0
2014-04-14T04:00:00+00:00,CLOSE,5531.815419856932,5531.815419856932,5531.815419856932,0.0,135.0,EURUSD_SWING_CORE,EURUSD,0.0
2014-04-14T04:00:00+00:00,CLOSE,5517.98588130729,5517.98588130729,5531.815419856932,0.24999999999999706,136.0,EURUSD_SWING_CORE,EURUSD,-13.8295385496424
2014-04-17T20:00:00+00:00,CLOSE,5517.98588130729,5517.98588130729,5531.815419856932,0.24999999999999706,137.0,GBPUSD_V10_PRECISION,GBPUSD,0.0
2014-04-28T20:00:00+00:00,CLOSE,5504.190916604021,5504.190916604021,5531.815419856932,0.4993749999999985,138.0,EURUSD_SWING_CORE,EURUSD,-13.794964703268427
2014-05-02T16:00:00+00:00,CLOSE,5506.928711800532,5506.928711800532,5531.815419856932,0.4498831968808392,139.0,GBPUSD_V10_PRECISION,GBPUSD,2.7377951965113225
2014-05-07T16:00:00+00:00,CLOSE,5507.059849169001,5507.059849169001,5531.815419856932,0.4475125941308321,140.0,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,0.1311373684681689
2014-05-08T08:00:00+00:00,CLOSE,5507.059849169001,5507.059849169001,5531.815419856932,0.4475125941308321,141.0,GBPUSD_V10_PRECISION,GBPUSD,0.0
2014-05-09T20:00:00+00:00,CLOSE,5508.459341307225,5508.459341307225,5531.815419856932,0.4222136274805538,142.0,AUDUSD_TREND_PULLBACK,AUDUSD,1.3994921382247762
2014-05-13T12:00:00+00:00,CLOSE,5494.688192953958,5494.688192953958,5531.815419856932,0.6711580934118434,143.0,AUDUSD_TREND_PULLBACK,AUDUSD,-13.771148353267847
2014-05-14T20:00:00+00:00,CLOSE,5494.688192953958,5494.688192953958,5531.815419856932,0.6711580934118434,144.0,AUDUSD_TREND_PULLBACK,AUDUSD,0.0
2014-05-15T16:00:00+00:00,CLOSE,5480.951472471573,5480.951472471573,5531.815419856932,0.9194801981783148,145.0,AUDUSD_TREND_PULLBACK,AUDUSD,-13.736720482384644
2014-05-29T05:00:00+00:00,CLOSE,5475.470520999101,5475.470520999101,5531.815419856932,1.018560717980145,146.0,EURUSD_SWING_RETEST,EURUSD,-5.480951472472136
2014-06-10T12:00:00+00:00,CLOSE,5467.257315217602,5467.257315217602,5531.815419856932,1.1670328769031775,147.0,GBPJPY_SWING_CORE,GBPJPY,-8.213205781498749
2014-06-13T12:00:00+00:00,CLOSE,5467.479238790479,5467.479238790479,5531.815419856932,1.1630211094085405,148.0,AUDUSD_TREND_PULLBACK,AUDUSD,0.22192357287718142
2014-06-16T12:00:00+00:00,CLOSE,5453.810540693503,5453.810540693503,5531.815419856932,1.4101135566350191,150.0,AUDUSD_TREND_PULLBACK,AUDUSD,-13.668698096976334
2014-06-19T00:00:00+00:00,CLOSE,5445.609321835317,5445.609321835317,5531.815419856932,1.5583690249709061,149.0,GBPUSD_SWING_RETEST,GBPUSD,-8.201218858185788
2014-06-20T20:00:00+00:00,CLOSE,5437.440907852564,5437.440907852564,5531.815419856932,1.7060314714334506,153.0,GBPUSD_SWING_RETEST,GBPUSD,-8.168413982752687
2014-06-23T12:00:00+00:00,CLOSE,5429.272493869811,5429.272493869811,5531.815419856932,1.8536939178959946,154.0,GBPJPY_SWING_CORE,GBPJPY,-8.168413982752893
